Date,Close
2018-03-12,22.11840057373047
2018-03-13,21.55984878540039
2018-03-14,21.280574798583984
2018-03-15,20.498613357543945
2018-03-16,20.498613357543945
2018-03-19,21.3364315032959
2018-03-20,20.55447006225586
2018-03-21,20.610321044921875
2018-03-22,20.88959312438965
2018-03-23,20.3310489654541
2018-03-26,21.113012313842773
2018-03-27,21.001304626464844
2018-03-28,21.615707397460938
2018-03-29,22.006683349609375
2018-04-02,22.062538146972656
2018-04-03,22.56523323059082
2018-04-04,22.95621109008789
2018-04-05,23.123777389526367
2018-04-06,22.453523635864258
2018-04-09,22.788650512695312
2018-04-10,22.341814041137695
2018-04-11,22.28595733642578
2018-04-12,21.448143005371094
2018-04-13,21.168869018554688
2018-04-16,21.615707397460938
2018-04-17,22.006683349609375
2018-04-18,21.55984878540039
2018-04-19,20.722034454345703
2018-04-20,19.9400691986084
2018-04-23,20.163484573364258
2018-04-24,20.107633590698242
2018-04-25,20.4427547454834
2018-04-26,21.950830459594727
2018-04-27,22.062538146972656
2018-04-30,21.727415084838867
2018-05-01,21.671554565429688
2018-05-02,21.448143005371094
2018-05-03,21.448143005371094
2018-05-04,22.341814041137695
2018-05-07,22.2301025390625
2018-05-08,22.453523635864258
2018-05-09,23.067920684814453
2018-05-10,22.89830780029297
2018-05-11,22.445995330810547
2018-05-14,21.824064254760742
2018-05-15,21.76752471923828
2018-05-16,22.502531051635742
2018-05-17,22.219837188720703
2018-05-18,23.067922592163086
2018-05-21,23.180997848510742
2018-05-22,23.124465942382812
2018-05-23,23.689847946166992
2018-05-24,23.689847946166992
2018-05-25,24.764095306396484
2018-05-29,25.159868240356445
2018-05-30,25.272945404052734
2018-05-31,24.820629119873047
2018-06-01,25.046789169311523
2018-06-04,25.386018753051758
2018-06-05,26.12103271484375
2018-06-06,25.838335037231445
2018-06-07,26.007949829101562
2018-06-08,25.6121768951416
2018-06-11,25.386018753051758
2018-06-12,25.894874572753906
2018-06-13,25.159868240356445
2018-06-14,25.10332489013672
2018-06-15,24.764095306396484
2018-06-18,24.87717056274414
2018-06-19,25.386018753051758
2018-06-20,26.06448745727539
2018-06-21,26.573345184326172
2018-06-22,27.760658264160156
2018-06-25,27.308345794677734
2018-06-26,27.082191467285156
2018-06-27,26.74295997619629
2018-06-28,26.68642234802246
2018-06-29,26.68642234802246
2018-07-02,27.308345794677734
2018-07-03,28.6652889251709
2018-07-05,29.45682716369629
2018-07-06,29.79606056213379
2018-07-09,29.230680465698242
2018-07-10,28.721826553344727
2018-07-11,27.591049194335938
2018-07-12,27.251811981201172
2018-07-13,27.138729095458984
2018-07-16,27.477964401245117
2018-07-17,27.082191467285156
2018-07-18,27.025653839111328
2018-07-19,27.647586822509766
2018-07-20,27.873735427856445
2018-07-23,27.98681640625
2018-07-24,27.42142677307129
2018-07-25,27.195274353027344
2018-07-26,27.364885330200195
2018-07-27,25.725255966186523
2018-07-30,26.12103271484375
2018-07-31,26.912574768066406
2018-08-01,26.51680564880371
2018-08-02,26.234107971191406
2018-08-03,26.12103271484375
2018-08-06,26.6298770904541
2018-08-07,25.9514102935791
2018-08-08,25.838335037231445
2018-08-09,25.72400665283203
2018-08-10,25.438182830810547
